X,Y,field_1,cat,x,y,z,slope,distance,label
-200713.500269152,-194937.212069215,5554,5716,-200713.500269151991233,-194937.212069214991061,46.000000000000000,0.126933000000000,110845.305712195608066,1
-571705.077729858,-195937.01946905,5556,5718,-571705.077729857992381,-195937.019469049992040,276.000000000000000,0.229634400000000,320549.344138475309592,-1
-356709.958716241,-195937.01946905,5557,5719,-356709.958716241002548,-195937.019469049992040,126.000000000000000,0.629763400000000,208330.318985404388513,-1
-263712.07002663,-195937.01946905,5558,5720,-263712.070026630011853,-195937.019469049992040,47.000000000000000,0.164912200000000,144297.414132136997068,1
-439708.074428474,-197936.634268719,5562,5724,-439708.074428474006709,-197936.634268719004467,152.000000000000000,0.385457100000000,251522.071352910745190,-1
-233712.751094498,-197936.634268719,5563,5725,-233712.751094498002203,-197936.634268719004467,52.000000000000000,0.147496200000000,124368.023660185834160,1
-59716.701288129,-197936.634268719,5564,5726,-59716.701288128999295,-197936.634268719004467,22.000000000000000,0.121975200000000,27180.082951897882594,1
-526706.099331659,-198936.441668554,5567,5729,-526706.099331659032032,-198936.441668554005446,213.000000000000000,0.202608700000000,290289.474554529588204,-1
-498706.734995002,-198936.441668554,5568,5730,-498706.734995001985226,-198936.441668554005446,212.000000000000000,0.369682200000000,275141.407483104325365,-1
-401708.93711444,-198936.441668554,5570,5732,-401708.937114440021105,-198936.441668554005446,122.000000000000000,0.205124800000000,238039.491140544851078,-1
-341710.299250175,-198936.441668554,5571,5733,-341710.299250175012276,-198936.441668554005446,185.000000000000000,0.126933000000000,195904.481978806754341,-1
-277711.752194959,-198936.441668554,5572,5734,-277711.752194958971813,-198936.441668554005446,55.000000000000000,0.123657800000000,151483.905717776564416,1
-338710.367356961,-199936.249068388,5574,5736,-338710.367356961010955,-199936.249068387987791,192.000000000000000,0.194852000000000,193166.486349950690055,-1
-263712.07002663,-199936.249068388,5575,5737,-263712.070026630011853,-199936.249068387987791,27.000000000000000,0.487096200000000,141247.705762836703798,1
-45717.0191198004,-199936.249068388,5576,5738,-45717.019119800403132,-199936.249068387987791,16.000000000000000,0.061617930000000,14989.601557393392795,1
-265712.024622106,-200936.056468223,5577,5739,-265712.024622105993330,-200936.056468222988769,46.000000000000000,0.285987100000000,141815.370061045512557,1
-191713.704589512,-200936.056468223,5578,5740,-191713.704589511995437,-200936.056468222988769,45.000000000000000,0.079108420000000,101849.747630588870379,1
-545705.667988676,-201935.863868058,5579,5741,-545705.667988675995730,-201935.863868057989748,209.000000000000000,0.180337800000000,299261.499293640488759,-1
-311710.980318042,-201935.863868058,5580,5742,-311710.980318041983992,-201935.863868057989748,90.000000000000000,0.014326700000000,173952.252901357249357,1
-283711.615981385,-202935.671267892,5581,5743,-283711.615981384995393,-202935.671267892001197,74.000000000000000,0.335524300000000,152884.106258378713392,1
-190713.727291774,-202935.671267892,5582,5744,-190713.727291774004698,-202935.671267892001197,44.000000000000000,0.118122000000000,99622.952047881582985,1
-133715.021320723,-202935.671267892,5583,5745,-133715.021320722997189,-202935.671267892001197,23.000000000000000,0.193522500000000,70058.712795166502474,1
-37717.2007378985,-202935.671267892,5584,5746,-37717.200737898499938,-202935.671267892001197,5.000000000000000,0.121978700000000,8681.163976021334747,1
-340710.321952437,-203935.478667727,5586,5748,-340710.321952436992433,-203935.478667727002176,183.000000000000000,0.195646500000000,191527.924132279411424,-1
-503706.62148369,-204935.286067562,5588,5750,-503706.621483689988963,-204935.286067562003154,262.000000000000000,0.266474300000000,272587.826402924198192,-1
-227712.887308071,-204935.286067562,5589,5751,-227712.887308070989093,-204935.286067562003154,46.000000000000000,0.118570800000000,115219.761163235423737,1
-279711.706790434,-205935.093467396,5593,5755,-279711.706790434021968,-205935.093467395985499,99.000000000000000,0.355108100000000,147936.066317530639935,1
-514706.371758806,-206934.900867231,5594,5756,-514706.371758805995341,-206934.900867230986478,212.000000000000000,0.412430900000000,276894.004994023183826,-1
-319710.798699944,-206934.900867231,5596,5758,-319710.798699943989050,-206934.900867230986478,148.000000000000000,0.469226500000000,175631.538298027444398,1
-303711.16193614,-206934.900867231,5597,5759,-303711.161936139978934,-206934.900867230986478,122.000000000000000,0.335658200000000,164624.759889632114209,1
-280711.684088172,-206934.900867231,5598,5760,-280711.684088171983603,-206934.900867230986478,96.000000000000000,0.219119600000000,147933.733309357397957,1
-246712.455965088,-206934.900867231,5599,5761,-246712.455965088010998,-206934.900867230986478,41.000000000000000,0.147483000000000,125041.112724673948833,1
-104715.679686328,-206934.900867231,5600,5762,-104715.679686328003299,-206934.900867230986478,18.000000000000000,0.096103090000000,51208.283214402443264,1
-579704.896111759,-207934.708267065,5601,5763,-579704.896111759007908,-207934.708267064997926,251.000000000000000,0.293933600000000,317144.580399504106026,-1
-475707.257147033,-207934.708267065,5602,5764,-475707.257147033000365,-207934.708267064997926,218.000000000000000,0.214653800000000,256217.256500809075078,-1
-281711.66138591,-207934.708267065,5604,5766,-281711.661385910003446,-207934.708267064997926,112.000000000000000,0.463930100000000,147931.400301184010459,1
-165714.294848331,-207934.708267065,5605,5767,-165714.294848330988316,-207934.708267064997926,31.000000000000000,0.221243700000000,85846.293284261133522,1
-86716.0883270482,-207934.708267065,5606,5768,-86716.088327048200881,-207934.708267064997926,18.000000000000000,0.010129650000000,37819.135046030787635,1
-66716.5423722932,-207934.708267065,5607,5769,-66716.542372293202789,-207934.708267064997926,10.000000000000000,0.105751600000000,24989.322786665543390,1
-748701.059429439,-208934.5156669,5608,5770,-748701.059429439017549,-208934.515666899998905,194.000000000000000,0.174262500000000,450485.646105106628966,-1
-566705.191241169,-208934.5156669,5609,5771,-566705.191241168999113,-208934.515666899998905,230.000000000000000,0.628304300000000,307530.805014265468344,-1
-512706.41716333,-208934.5156669,5610,5772,-512706.417163330013864,-208934.515666899998905,207.000000000000000,0.067956340000000,274118.145155205624178,-1
-233712.751094498,-208934.5156669,5611,5773,-233712.751094498002203,-208934.515666899998905,51.000000000000000,0.199772300000000,115391.108969997672830,1
-399708.982518964,-209934.323066735,5612,5774,-399708.982518963981420,-209934.323066734999884,152.000000000000000,0.580155700000000,227707.988024187856354,-1
-268711.956515319,-209934.323066735,5614,5776,-268711.956515319005121,-209934.323066734999884,75.000000000000000,0.283810400000000,137338.789464134402806,1
-238712.637583186,-209934.323066735,5615,5777,-238712.637583186005941,-209934.323066734999884,46.000000000000000,0.079121650000000,117678.368194539478282,1
-525706.122033921,-210934.130466569,5617,5779,-525706.122033920953982,-210934.130466569011332,197.000000000000000,0.174869400000000,279965.544296314823441,-1
-105715.656984066,-210934.130466569,5618,5780,-105715.656984065994038,-210934.130466569011332,19.000000000000000,0.079108420000000,48635.319879711052636,1
-41717.1099288495,-210934.130466569,5619,5781,-41717.109928849502467,-210934.130466569011332,6.000000000000000,0.081037140000000,5265.584567159466133,1
-385709.300350636,-211933.937866404,5621,5783,-385709.300350636010990,-211933.937866404012311,158.000000000000000,0.610819900000000,218611.338227506028488,-1
-360709.867907192,-211933.937866404,5622,5784,-360709.867907191975974,-211933.937866404012311,143.000000000000000,0.411370400000000,200086.624903973046457,-1
-620703.965319007,-213933.552666073,5624,5786,-620703.965319007053040,-213933.552666072995635,326.000000000000000,0.600720000000000,342905.057591756456532,-1
-573705.032325333,-214933.360065908,5626,5788,-573705.032325332984328,-214933.360065907996614,213.000000000000000,0.659650400000000,307941.936013873666525,-1
-311710.980318042,-214933.360065908,5628,5790,-311710.980318041983992,-214933.360065907996614,119.000000000000000,0.522954400000000,164405.050526360748336,1
-286711.547874598,-214933.360065908,5629,5791,-286711.547874598007184,-214933.360065907996614,102.000000000000000,0.423237300000000,146620.155690799379954,1
-754700.923215866,-215933.167465742,5630,5792,-754700.923215865972452,-215933.167465742008062,210.000000000000000,0.158243000000000,452212.725606943480670,-1
-162714.362955117,-215933.167465742,5631,5793,-162714.362955116986996,-215933.167465742008062,29.000000000000000,0.020259300000000,77305.144275783939520,1
-408708.778198604,-216932.974865577,5633,5795,-408708.778198604006320,-216932.974865577009041,128.000000000000000,0.173104700000000,224872.756387521512806,-1
-373709.572777783,-216932.974865577,5634,5796,-373709.572777782974299,-216932.974865577009041,151.000000000000000,0.438420900000000,206773.133308166288771,-1
-193713.659184988,-216932.974865577,5635,5797,-193713.659184988006018,-216932.974865577009041,37.000000000000000,0.203599100000000,87948.393762796520605,1
-150714.635382264,-216932.974865577,5636,5798,-150714.635382264008513,-216932.974865577009041,26.000000000000000,0.093398510000000,72588.199567425181158,1
-106715.634281803,-216932.974865577,5637,5799,-106715.634281802995247,-216932.974865577009041,24.000000000000000,0.051649580000000,43491.350825344095938,1
-46716.9964175383,-216932.974865577,5638,5800,-46716.996417538299283,-216932.974865577009041,15.000000000000000,0.059061050000000,6241.372355748653717,1
-512706.41716333,-217932.782265411,5639,5801,-512706.417163330013864,-217932.782265410991386,218.000000000000000,0.263369000000000,266698.176722544012591,-1
-468707.416062869,-217932.782265411,5640,5802,-468707.416062869015150,-217932.782265410991386,174.000000000000000,0.353349200000000,244139.823162231710739,-1
-377709.481968734,-217932.782265411,5641,5803,-377709.481968734005932,-217932.782265410991386,152.000000000000000,0.607040200000000,209302.850189041229896,-1
-359709.890609454,-217932.782265411,5642,5804,-359709.890609454014339,-217932.782265410991386,89.000000000000000,0.268203200000000,195365.552938117180020,-1
-267711.979217581,-217932.782265411,5643,5805,-267711.979217580985278,-217932.782265410991386,41.000000000000000,0.326691700000000,130967.358506326083443,1
-182713.908909872,-217932.782265411,5644,5806,-182713.908909871999640,-217932.782265410991386,36.000000000000000,0.036525830000000,82739.146698295124224,1
-649703.306953402,-218932.589665246,5646,5808,-649703.306953402003273,-218932.589665245992364,361.000000000000000,0.163323300000000,362404.997901011491194,-1
-432708.23334431,-218932.589665246,5648,5810,-432708.233344310021494,-218932.589665245992364,152.000000000000000,0.679371800000000,229390.049882512859767,-1
-406708.823603129,-218932.589665246,5649,5811,-406708.823603129014373,-218932.589665245992364,97.000000000000000,0.643550200000000,222490.874889718950726,-1
-226712.910010333,-218932.589665246,5651,5813,-226712.910010332998354,-218932.589665245992364,46.000000000000000,0.050652360000000,103193.268970661767526,1
-518706.280949757,-219932.397065081,5654,5816,-518706.280949757026974,-219932.397065080993343,213.000000000000000,0.449809900000000,268569.473132087616250,-1
-216713.137032956,-221932.01186475,5656,5818,-216713.137032956001349,-221932.011864750005770,34.000000000000000,0.233202500000000,94974.635849742873688,1
-186713.818100823,-221932.01186475,5657,5819,-186713.818100823002169,-221932.011864750005770,38.000000000000000,0.150575000000000,80505.007211851407192,1
-634703.647487336,-222931.819264585,5658,5820,-634703.647487335954793,-222931.819264585006749,365.000000000000000,0.436004800000000,348062.544196498172823,-1
-422708.460366933,-222931.819264585,5659,5821,-422708.460366933024488,-222931.819264585006749,122.000000000000000,0.326691700000000,222569.574766538629774,-1
-62716.6331813423,-222931.819264585,5660,5822,-62716.633181342302123,-222931.819264585006749,11.000000000000000,0.022649040000000,11290.427683906056700,1
-321710.75329542,-223931.626664419,5663,5825,-321710.753295420028735,-223931.626664418989094,124.000000000000000,0.135141100000000,163949.508275800500996,1
-313710.934913518,-223931.626664419,5664,5826,-313710.934913518023677,-223931.626664418989094,101.000000000000000,0.494310900000000,158666.286415899987333,1
-191713.704589512,-223931.626664419,5665,5827,-191713.704589511995437,-223931.626664418989094,35.000000000000000,0.286664500000000,80785.401238505073707,1
-673702.762099108,-225931.241464088,5667,5829,-673702.762099107960239,-225931.241464088001521,360.000000000000000,0.685031000000000,377907.978891909064259,-1
-240712.592178662,-225931.241464088,5668,5830,-240712.592178661987418,-225931.241464088001521,23.000000000000000,0.247275000000000,106541.848090848245192,1
-639703.533976024,-226931.048863923,5670,5832,-639703.533976024016738,-226931.048863923002500,326.000000000000000,0.091166760000000,349605.765303860825952,-1
-613704.124234843,-226931.048863923,5671,5833,-613704.124234842951410,-226931.048863923002500,274.000000000000000,0.438232700000000,329181.235623492684681,-1
-335710.435463748,-226931.048863923,5672,5834,-335710.435463747999165,-226931.048863923002500,83.000000000000000,0.618220100000000,171565.397456247155787,1
-150714.635382264,-226931.048863923,5673,5835,-150714.635382264008513,-226931.048863923002500,32.000000000000000,0.073748230000000,63169.442249035761051,1
-744701.150238488,-227930.856263758,5674,5836,-744701.150238487985916,-227930.856263758003479,213.000000000000000,0.211522200000000,437662.877326847694349,-1
-505706.576079166,-227930.856263758,5676,5838,-505706.576079166028649,-227930.856263758003479,198.000000000000000,0.195646500000000,254493.290046404203167,-1
-259712.160835679,-227930.856263758,5677,5839,-259712.160835679009324,-227930.856263758003479,47.000000000000000,0.309265200000000,118238.494639749231283,1
-277711.752194959,-228930.663663592,5681,5843,-277711.752194958971813,-228930.663663591985824,48.000000000000000,0.335658200000000,130571.540555811196100,1
-135714.975916198,-228930.663663592,5682,5844,-135714.975916197989136,-228930.663663591985824,23.000000000000000,0.059069900000000,54677.747206125422963,1
-381709.391159685,-229930.471063427,5685,5847,-381709.391159684979357,-229930.471063426986802,153.000000000000000,0.302205400000000,201155.425126208545407,-1
-241712.5694764,-229930.471063427,5686,5848,-241712.569476400007261,-229930.471063426986802,24.000000000000000,0.269699400000000,104211.049218710439163,1
-175714.067825708,-229930.471063427,5687,5849,-175714.067825708014425,-229930.471063426986802,37.000000000000000,0.194599600000000,69012.696243487356696,1
-129715.112129771,-229930.471063427,5688,5850,-129715.112129771005129,-229930.471063426986802,23.000000000000000,0.000000000000000,49034.675933873550093,1
-301711.207340665,-230930.278463262,5689,5851,-301711.207340664986987,-230930.278463261987781,61.000000000000000,0.041767280000000,145644.672248259768821,1
-188713.772696299,-230930.278463262,5690,5852,-188713.772696299012750,-230930.278463261987781,33.000000000000000,0.192186100000000,73182.287288715786417,1
-149714.658084527,-230930.278463262,5691,5853,-149714.658084527007304,-230930.278463261987781,31.000000000000000,0.073051620000000,59080.233455529298226,1
-110715.543472754,-230930.278463262,5692,5854,-110715.543472753997776,-230930.278463261987781,15.000000000000000,0.103299100000000,33836.276999577734387,1
-77716.2926474084,-230930.278463262,5693,5855,-77716.292647408394259,-230930.278463261987781,6.000000000000000,0.032034390000000,15286.054474015627420,1
-547705.622584151,-231930.085863096,5694,5856,-547705.622584150987677,-231930.085863095999230,213.000000000000000,0.323169500000000,277739.128265157050919,-1
-252712.319751515,-231930.085863096,5695,5857,-252712.319751514995005,-231930.085863095999230,31.000000000000000,0.541529500000000,110464.669738540455000,1
-111715.520770492,-231930.085863096,5696,5858,-111715.520770492003066,-231930.085863095999230,13.000000000000000,0.273687700000000,33771.716699186050391,1
-694702.285351601,-232929.893262931,5697,5859,-694702.285351600963622,-232929.893262931000208,256.000000000000000,0.253260200000000,391822.339873692137189,-1
-684702.512374223,-232929.893262931,5698,5860,-684702.512374222977087,-232929.893262931000208,310.000000000000000,0.599778200000000,383317.795026876090560,-1
-308711.048424829,-232929.893262931,5699,5861,-308711.048424828972202,-232929.893262931000208,95.000000000000000,0.164893200000000,148581.625812743761344,1
-81716.2018383595,-232929.893262931,5700,5862,-81716.201838359498652,-232929.893262931000208,7.000000000000000,0.091726090000000,17245.094446565311955,1
-430708.278748835,-233929.700662765,5701,5863,-430708.278748834971339,-233929.700662765011657,137.000000000000000,0.267450400000000,214554.805143811419839,-1
-353710.026823028,-233929.700662765,5702,5864,-353710.026823027990758,-233929.700662765011657,123.000000000000000,0.229673200000000,180541.489028153999243,-1
-585704.759898186,-234929.5080626,5704,5866,-585704.759898185962811,-234929.508062600012636,274.000000000000000,0.586217300000000,302735.647011533321347,-1
-510706.462567855,-234929.5080626,5706,5868,-510706.462567855021916,-234929.508062600012636,206.000000000000000,0.472548700000000,251758.096518968435703,-1
-411708.710091817,-234929.5080626,5707,5869,-411708.710091817018110,-234929.508062600012636,122.000000000000000,0.316430700000000,208073.615525344939670,-1
-422708.460366933,-235929.315462435,5709,5871,-422708.460366933024488,-235929.315462435013615,157.000000000000000,0.122389000000000,210135.030128526617773,-1
-307711.071127091,-235929.315462435,5710,5872,-307711.071127091010567,-235929.315462435013615,90.000000000000000,0.091726090000000,145667.519992091576569,1
-200713.500269152,-235929.315462435,5711,5873,-200713.500269151991233,-235929.315462435013615,29.000000000000000,0.162074000000000,74588.576253647319390,1
-141714.839702625,-235929.315462435,5712,5874,-141714.839702625002246,-235929.315462435013615,19.000000000000000,0.199801900000000,51795.441370026463119,1
-131715.066725247,-236929.122862269,5716,5878,-131715.066725246986607,-236929.122862268995959,14.000000000000000,0.014326700000000,47455.687161459572962,1
-618704.010723532,-237928.930262104,5717,5879,-618704.010723531944677,-237928.930262103996938,249.000000000000000,0.430382300000000,326230.835663830279373,-1
-632703.69289186,-238928.737661938,5719,5881,-632703.692891860031523,-238928.737661938008387,274.000000000000000,0.660398700000000,336848.794207866245415,-1
-560705.327454742,-238928.737661938,5720,5882,-560705.327454742044210,-238928.737661938008387,183.000000000000000,0.160155200000000,281747.140080273617059,-1
-162714.362955117,-238928.737661938,5722,5884,-162714.362955116986996,-238928.737661938008387,29.000000000000000,0.145043600000000,55799.095887072282494,1
-74716.3607541953,-238928.737661938,5723,5885,-74716.360754195295158,-238928.737661938008387,10.000000000000000,0.032031130000000,8092.830993073478567,1
-603704.351257466,-239928.545061773,5724,5886,-603704.351257466012612,-239928.545061773009365,280.000000000000000,0.240154300000000,313212.182688772561960,-1
-436708.142535261,-239928.545061773,5725,5887,-436708.142535260994919,-239928.545061773009365,149.000000000000000,0.022652120000000,211016.276424797368236,-1
-327710.617081846,-239928.545061773,5726,5888,-327710.617081845994107,-239928.545061773009365,91.000000000000000,0.181216400000000,156836.836189374647802,1
-217713.114330694,-239928.545061773,5727,5889,-217713.114330693992088,-239928.545061773009365,29.000000000000000,0.205120200000000,81151.469266586092999,1
-89716.0202202615,-239928.545061773,5728,5890,-89716.020220261503709,-239928.545061773009365,1.000000000000000,0.045298080000000,16517.440420756694948,1
-536705.872309036,-240928.352461608,5729,5891,-536705.872309035970829,-240928.352461608010344,187.000000000000000,0.406312000000000,263678.135735767951701,-1
-449707.847405852,-240928.352461608,5730,5892,-449707.847405851993244,-240928.352461608010344,152.000000000000000,0.213687600000000,215187.713516230636742,-1
-676702.693992321,-241928.159861442,5732,5894,-676702.693992321030237,-241928.159861441992689,324.000000000000000,0.064866750000000,371772.914777034777217,-1
-669702.852908157,-241928.159861442,5733,5895,-669702.852908157045022,-241928.159861441992689,335.000000000000000,0.126914900000000,365829.932954653166234,-1
-452707.779299065,-241928.159861442,5734,5896,-452707.779299065005034,-241928.159861441992689,152.000000000000000,0.474825000000000,215556.429973703488940,-1
-325710.662486371,-241928.159861442,5736,5898,-325710.662486371002160,-241928.159861441992689,63.000000000000000,0.263353100000000,154011.489735289156670,1
-256712.228942466,-241928.159861442,5737,5899,-256712.228942465997534,-241928.159861441992689,37.000000000000000,0.295342400000000,106269.107583068020176,1
-644703.420464713,-242927.967261277,5738,5900,-644703.420464713010006,-242927.967261276993668,322.000000000000000,0.509033400000000,344365.066295698517933,-1
-629703.760998647,-242927.967261277,5739,5901,-629703.760998646961525,-242927.967261276993668,270.000000000000000,0.621951300000000,332075.151605450839270,-1
-540705.781499987,-242927.967261277,5740,5902,-540705.781499987002462,-242927.967261276993668,183.000000000000000,0.682330400000000,264915.008122719475068,-1
-504706.598781428,-242927.967261277,5742,5904,-504706.598781428008806,-242927.967261276993668,166.000000000000000,0.476819400000000,241759.412642456416506,-1
-500706.689590477,-242927.967261277,5743,5905,-500706.689590476977173,-242927.967261276993668,155.000000000000000,0.385023300000000,239382.564365963393357,-1
-237712.660285449,-243927.774661112,5746,5908,-237712.660285449004732,-243927.774661111994646,15.000000000000000,0.081666080000000,91378.372963195084594,1
-703702.081031241,-244927.582060946,5747,5909,-703702.081031240988523,-244927.582060946006095,327.000000000000000,0.398291900000000,393549.461050866753794,-1
-637703.579380549,-244927.582060946,5748,5910,-637703.579380549024791,-244927.582060946006095,366.000000000000000,0.182628500000000,337461.778216885461006,-1
-521706.21284297,-244927.582060946,5749,5911,-521706.212842969980557,-244927.582060946006095,155.000000000000000,0.465953600000000,250788.983922173880273,-1
-682702.557778748,-245927.389460781,5751,5913,-682702.557778747985139,-245927.389460781007074,298.000000000000000,0.680513400000000,374843.835608268680517,-1
-274711.820301745,-245927.389460781,5752,5914,-274711.820301745028701,-245927.389460781007074,52.000000000000000,0.250196700000000,117373.162203129453701,1
-240712.592178662,-245927.389460781,5753,5915,-240712.592178661987418,-245927.389460781007074,15.000000000000000,0.040518590000000,92079.569934895494953,1
-230712.819201284,-245927.389460781,5754,5916,-230712.819201284000883,-245927.389460781007074,19.000000000000000,0.096093300000000,85026.093550322329975,1
-158714.453764166,-245927.389460781,5755,5917,-158714.453764166013571,-245927.389460781007074,28.000000000000000,0.050644100000000,47862.287413493133499,1
-362709.822502668,-247927.00426045,5758,5920,-362709.822502668015659,-247927.004260449990397,126.000000000000000,0.413847400000000,175932.331226740468992,1
-160714.408359642,-247927.00426045,5760,5922,-160714.408359641995048,-247927.004260449990397,25.000000000000000,0.064866750000000,46685.867594289338740,1
-484707.052826673,-248926.811660285,5762,5924,-484707.052826673025265,-248926.811660284991376,159.000000000000000,0.597989400000000,225309.153772045654478,-1
-162714.362955117,-248926.811660285,5763,5925,-162714.362955116986996,-248926.811660284991376,25.000000000000000,0.129711800000000,46560.777602557522187,1
-147714.703489051,-248926.811660285,5764,5926,-147714.703489050996723,-248926.811660284991376,14.000000000000000,0.030388940000000,41318.385064203743241,1
-146714.726191313,-248926.811660285,5765,5927,-146714.726191313005984,-248926.811660284991376,14.000000000000000,0.010129650000000,41069.126271061468287,1
-407708.800900866,-249926.619060119,5766,5928,-407708.800900865986478,-249926.619060119002825,123.000000000000000,0.258263100000000,192552.830151593225310,-1
-75716.338051933,-249926.619060119,5767,5929,-75716.338051932994858,-249926.619060119002825,10.000000000000000,0.071629100000000,2370.124507136380089,1
-570705.10043212,-250926.426459954,5768,5930,-570705.100432120030746,-250926.426459954003803,214.000000000000000,0.132076000000000,280897.275881901907269,-1
-318710.821402206,-250926.426459954,5769,5931,-318710.821402206027415,-250926.426459954003803,81.000000000000000,0.433099600000000,142786.646807606419316,1
-251712.342453777,-250926.426459954,5770,5932,-251712.342453777004266,-250926.426459954003803,38.000000000000000,0.071629100000000,96519.990744321868988,1
-627703.806403172,-251926.233859788,5772,5934,-627703.806403171969578,-251926.233859787986148,283.000000000000000,0.218659600000000,325256.405079812742770,-1
-534705.917713561,-251926.233859788,5773,5935,-534705.917713560978882,-251926.233859787986148,178.000000000000000,0.547404900000000,254250.865532531664940,-1
-584704.782600448,-252926.041259623,5776,5938,-584704.782600448001176,-252926.041259622987127,274.000000000000000,0.247275000000000,290270.981748170393985,-1
-578704.918814022,-252926.041259623,5777,5939,-578704.918814021977596,-252926.041259622987127,226.000000000000000,0.530231700000000,285653.383626999158878,-1
-569705.123134382,-252926.041259623,5778,5940,-569705.123134381952696,-252926.041259622987127,213.000000000000000,0.267411300000000,278825.695635772834066,-1
-562705.282050218,-252926.041259623,5779,5941,-562705.282050217967480,-252926.041259622987127,193.000000000000000,0.176917200000000,273599.515454714419320,-1
-559705.350157005,-252926.041259623,5780,5942,-559705.350157005013898,-252926.041259622987127,183.000000000000000,0.109105900000000,271381.667923168744892,-1
-170714.181337019,-252926.041259623,5781,5943,-170714.181337018992053,-252926.041259622987127,32.000000000000000,0.059069900000000,45781.447273021396541,1
-705702.035626716,-253925.848659458,5782,5944,-705702.035626715980470,-253925.848659457988106,305.000000000000000,0.672287700000000,391008.104962498706300,-1
-448707.870108114,-253925.848659458,5783,5945,-448707.870108113973401,-253925.848659457988106,152.000000000000000,0.263353100000000,203012.762749977613566,-1
-304711.139233878,-254925.656059292,5784,5946,-304711.139233877998777,-254925.656059291999554,55.000000000000000,0.243319300000000,129823.339755294815404,1
-705702.035626716,-255925.463459127,5785,5947,-705702.035626715980470,-255925.463459127000533,269.000000000000000,0.584393100000000,390065.636288862035144,-1
-635703.624785074,-255925.463459127,5786,5948,-635703.624785074032843,-255925.463459127000533,333.000000000000000,0.296545200000000,329658.882268468325492,-1
-594704.555577826,-255925.463459127,5787,5949,-594704.555577825987712,-255925.463459127000533,227.000000000000000,0.415293200000000,296235.756994502386078,-1
-180713.954314397,-255925.463459127,5788,5950,-180713.954314397007693,-255925.463459127000533,27.000000000000000,0.000000000000000,47233.172479624503467,1
-127715.157534296,-255925.463459127,5789,5951,-127715.157534295998630,-255925.463459127000533,15.000000000000000,0.095570120000000,29953.694007825066365,1
-737701.309154324,-256925.270858961,5790,5952,-737701.309154324000701,-256925.270858961011982,393.000000000000000,0.304557700000000,417133.412876086251345,-1
-712701.87671088,-256925.270858961,5791,5953,-712701.876710879965685,-256925.270858961011982,313.000000000000000,0.576599700000000,395799.357345201366115,-1
-410708.73279408,-256925.270858961,5792,5954,-410708.732794079987798,-256925.270858961011982,119.000000000000000,0.267445700000000,186579.756358485523378,-1
-408708.778198604,-256925.270858961,5793,5955,-408708.778198604006320,-256925.270858961011982,121.000000000000000,0.244808200000000,186043.510644956346368,-1
-121715.29374787,-256925.270858961,5794,5956,-121715.293747870004154,-256925.270858961011982,18.000000000000000,0.000000000000000,29149.828940269955638,1
-705702.035626716,-257925.078258796,5795,5957,-705702.035626715980470,-257925.078258796012960,265.000000000000000,0.145029100000000,389131.160406358772889,-1
-381709.391159685,-257925.078258796,5796,5958,-381709.391159684979357,-257925.078258796012960,91.000000000000000,0.331798200000000,178069.345752494351473,-1
-80716.2245406217,-257925.078258796,5797,5959,-80716.224540621697088,-257925.078258796012960,7.000000000000000,0.133237900000000,2042.456743738142222,-1
-324710.685188633,-258924.885658631,5798,5960,-324710.685188632982317,-258924.885658631013939,72.000000000000000,0.426070200000000,142301.207204408041434,1
-180713.954314397,-258924.885658631,5799,5961,-180713.954314397007693,-258924.885658631013939,27.000000000000000,0.020259300000000,44572.713803606544388,1
-382709.368457423,-259924.693058465,5800,5962,-382709.368457422999199,-259924.693058464996284,91.000000000000000,0.186241800000000,177082.563644660287537,-1
-248712.410560564,-259924.693058465,5801,5963,-248712.410560563992476,-259924.693058464996284,27.000000000000000,0.028648540000000,88428.330239456830896,1
-206713.364055578,-259924.693058465,5802,5964,-206713.364055577985710,-259924.693058464996284,12.000000000000000,0.085960160000000,58686.671774281188846,1
-566705.191241169,-260924.5004583,5803,5965,-566705.191241168999113,-260924.500458299997263,183.000000000000000,0.189245100000000,271326.233969375316519,-1
-451707.802001327,-260924.5004583,5804,5966,-451707.802001326985192,-260924.500458299997263,162.000000000000000,0.196688200000000,198120.070119750220329,-1
-229712.841903547,-260924.5004583,5805,5967,-229712.841903546999674,-260924.500458299997263,12.000000000000000,0.010129650000000,73692.137123077074648,1
-721701.67239052,-261924.307858135,5806,5968,-721701.672390519990586,-261924.307858134998241,340.000000000000000,0.498796300000000,401437.947400189004838,-1
-508706.507972379,-261924.307858135,5807,5969,-508706.507972378982231,-261924.307858134998241,157.000000000000000,0.403262000000000,229419.030657107447041,-1
-390709.186839325,-261924.307858135,5808,5970,-390709.186839325004257,-261924.307858134998241,118.000000000000000,0.257878900000000,177212.528026870306348,-1
-265712.024622106,-261924.307858135,5809,5971,-265712.024622105993330,-261924.307858134998241,41.000000000000000,0.269134900000000,99391.378799586775131,1
-689702.398862912,-262924.115257969,5810,5972,-689702.398862911970355,-262924.115257969009690,305.000000000000000,0.634868000000000,372655.286632345523685,-1
-251712.342453777,-262924.115257969,5812,5974,-251712.342453777004266,-262924.115257969009690,32.000000000000000,0.010129650000000,88820.448516562188161,1
-163714.340252855,-262924.115257969,5813,5975,-163714.340252855006838,-262924.115257969009690,15.000000000000000,0.275540900000000,33916.115442356785934,1
